LATITUDE,LONGITUDE,COUNT
38.8590265373689,-76.9883056012864,1
38.8590449345396,-76.9930755316001,2
38.8593056218011,-76.9866579638698,1
38.8593143808914,-76.9846301568199,2
38.8593331260279,-76.99186573306,6
38.8593514261663,-76.99988478372501,2
38.8593837951794,-76.970746574011,5
38.8594160275063,-76.9582455826937,2
38.8594504755572,-76.9968200263965,7
38.8594730617183,-76.96764721416929,12
38.85955428944221,-76.9682002170767,5
38.859611836187504,-76.9520583308578,2
38.859630609886395,-76.9957485028215,1
38.8596524933604,-76.96508932056959,3
38.8596906067861,-76.97292404631258,1
38.859792160976,-76.9874183050404,2
38.8598099660362,-76.98558635134029,1
38.859909718397,-76.9926721875851,2
38.8599468289651,-76.9563441875714,1
38.8599477613765,-76.9589135316769,1
38.859957653267,-76.9615059144348,4
38.859963624044596,-76.9906443582095,2
38.8599992989262,-76.98691131231041,1
38.8600051654197,-76.96991675451771,3
38.860026618582104,-76.989872393603,1
38.860179913586705,-76.9918080277492,3
38.86024308353979,-76.9935823733056,4
38.8602582169195,-76.9732694842219,2
38.860310329559105,-76.96583791471281,115
38.8603238436678,-76.95289894299059,1
38.8603962731675,-76.9944925814305,2
38.860404828111704,-76.9883284190555,1
38.860465212266604,-76.97241679292279,1
38.8605128506595,-76.98756796159559,2
38.8605214586072,-76.9842496769415,2
38.8605216664549,-76.9858742530306,7
38.860567777758604,-76.9546846649406,3
38.860575224341396,-76.9508248483034,2
38.8607657229656,-76.99756888842529,6
38.8608374192644,-76.9903792407225,4
38.8609418213154,-76.9690752621343,2
38.8610304349293,-76.9639479785462,2
38.861062606634796,-76.99010268467771,4
38.86111072712529,-76.961493770636,2
38.8611158664858,-76.98318952982079,1
38.8611700271739,-76.9839730077099,5
38.861266115225604,-76.9690405558131,2
38.861370609401,-76.95756464391641,2
38.861410939260296,-76.9717596756871,3
38.861454269826105,-76.9653995324053,1
38.8615498112144,-76.9549836130225,3
38.8615926199447,-76.94952216235141,4
38.861630081577104,-76.98946889623879,9
38.861710386637604,-76.9510660284038,1
38.861728182803795,-76.9814956499286,5
38.8617591687648,-76.9609979740588,1
38.861783352846,-76.99100130230309,7
38.8618129980426,-76.9603411891654,1
38.8618339188653,-76.97008881414641,4
38.8618977094444,-76.97309603961791,8
38.8620554942011,-76.9582440385623,1
38.8620717581389,-76.9536006356504,1
38.8621021884531,-76.9631524141805,1
38.862116139757,-76.985735672574,5
38.8621795460601,-76.9889387992956,1
38.8622460583716,-76.9623227490119,2
38.8622519387653,-76.99319044141991,22
38.8622790505125,-76.9948841875519,5
38.8622998382265,-76.96149312910059,1
38.862305833930996,-76.99090905959271,3
38.8623308927358,-76.94856530506159,6
38.862404670252204,-76.98806308325041,1
38.8624140006437,-76.9917962492046,6
38.8626119533517,-76.98897329874359,2
38.8626477920008,-76.9870721368513,1
38.862738113801,-76.9894341662241,1
38.8627651936958,-76.9900563598627,1
38.8628466924972,-77.0002880547935,1
38.862870438028004,-76.9723236858072,1
38.862876512917204,-76.96190761708459,1
38.8628862362541,-76.9641659629127,1
38.862889726998205,-76.94927927876579,3
38.8629085745429,-76.9834195516183,1
38.862927409288204,-76.99083984719141,1
38.863008684653,-76.9938932245125,2
38.8630251949074,-76.98027395825159,3
38.8630355773312,-76.991738566647,4
38.8630410496471,-76.970099830476,9
38.8630437429595,-76.95133012541021,6
38.863234034869706,-76.99784533845079,1
38.863240366323204,-76.9749045276517,1
38.8632492274489,-76.9473893728795,2
38.863341550259996,-76.98810901564421,2
38.863395779874295,-76.9900217051669,1
38.863440422816296,-76.9861156433981,1
38.863528433860296,-76.9739826421821,48
38.8636030295466,-76.9907014927123,3
38.8636656947186,-76.95222844268079,3
38.8636751370088,-76.9912199879672,2
38.8636845957024,-76.954440717105,1
38.8637189861768,-76.9504078782068,6
38.8637283272411,-76.9833271825056,2
38.8637918557026,-76.9870258402432,1
38.863837145725896,-76.9894916152815,1
38.8638463763446,-76.9923491575129,5
38.8638883203218,-76.97203523208209,2
38.8638887207761,-76.94715845424508,2
38.8639726421215,-76.995102991254,1
38.864025004110204,-76.9795477718357,2
38.8640345005575,-76.9825551112731,1
38.8640355880371,-76.9535878365508,11
38.864072952996295,-76.95706757436159,1
38.8640993607772,-76.9554198559489,1
38.8641008188449,-76.95941812626359,2
38.864119538089206,-76.9614921473157,3
38.864119805022,-76.96231023744929,2
38.8641225346365,-76.94627105635921,2
38.8642505007162,-76.98125302517529,3
38.8642543293922,-76.9604896240458,1
38.864268903410704,-76.9838340427698,1
38.8642782352676,-76.98636897371709,3
38.86428688487,-76.9512831879712,2
38.864359836745294,-76.9920610415689,2
38.8643776961115,-76.9900100454468,10
38.864393647418105,-76.97587200725309,13
38.864447294470295,-76.9472732652078,1
38.864449504114596,-76.98733682685871,2
38.8644593237618,-76.9544517450125,3
38.8644664843679,-76.9799394087434,1
38.8645022468108,-76.9784184340617,2
38.8645290167499,-76.94872503544971,14
38.864576306851895,-76.9993662640965,1
38.8645840884645,-76.98306196572601,3
38.8646204835152,-76.98576973948269,2
38.864620634936294,-77.0129282205044,1
38.864620772985,-77.0116146580082,1
38.8646467398731,-76.9501422164191,2
38.8646480308791,-76.99102398607721,2
38.864655222485794,-76.97753115653191,4
38.8647199060599,-76.9888001356519,1
38.8647737248275,-76.95221617851891,4
38.864872580558604,-76.9846750499171,2
38.8649073435001,-76.9769434283953,1
38.8649812270451,-76.952976527093,2
38.86510145131,-76.9614800949652,2
38.865101722047,-76.96230971890891,1
38.8651019868896,-76.96313934285891,1
38.8651062590285,-76.9809993041415,7
38.8651345428044,-76.991807459048,1
38.865215136950496,-76.9865992462617,2
38.8652752737552,-76.97064045592249,4
38.8652920808697,-76.9661696851656,1
38.8653045547113,-76.9506141830803,14
38.86533052634079,-76.948182897667,2
38.8654122422679,-76.94964620952071,2
38.865430053277294,-76.9780955204453,8
38.8654398506592,-76.98280826519641,1
38.8654762515876,-76.98551607129158,1
38.865499978190606,-76.968693040581,3
38.8655308473421,-76.9909201714208,2
38.8655847738129,-76.9894452674267,4
38.8656237746973,-76.96098433948559,1
38.8657340730511,-76.9442072870117,16
38.8657550306402,-76.9820476936162,2
38.8658187940853,-76.98744028794829,2
38.86586994281279,-76.94578578821891,4
38.865871836126296,-76.9801694673327,9
38.86608755340271,-76.97749613745042,3
38.8660878366285,-76.9790171357853,2
38.866088233532295,-76.98135624688341,5
38.866143273226,-76.9892032076256,10
38.866195744218295,-76.9491156109533,1
38.8662144649404,-76.982082146256,5
38.8662684058685,-76.9504982886556,25
38.8663316698136,-76.98271586833292,4
38.8663320175306,-76.9852508742629,8
38.86640441665771,-76.98816611916041,2
38.8664676576259,-76.9901249806645,2
38.8665100063048,-76.9467993070971,1
38.866520998547394,-76.9837759187137,3
38.8666196363707,-76.98077996800791,1
38.8666802244893,-76.94477116517771,3
38.8666835740244,-76.9871866339119,1
38.8666927625841,-76.9889496226168,1
38.8667012987385,-76.9847553169355,7
38.86677152162979,-76.94739829917441,2
38.866862258923895,-76.9774037104466,2
38.8668895851854,-76.9790169000642,4
38.866944692673705,-76.9860919159508,16
38.8669520837953,-76.97610159940079,1
38.86698942947721,-76.9837297207824,2
38.867116140274796,-76.9887651909644,1
38.867178792035396,-76.9851239474613,1
38.8672590840741,-76.97989253216129,5
38.8672593507212,-76.981505738704,3
38.867260182501,-76.98784333593841,3
38.8672752758806,-76.97118120979779,2
38.8673028602064,-76.9735433955594,2
38.8674184355254,-76.9437680988197,4
38.8674474565502,-76.94807765422308,4
38.8674834364136,-76.9754100450256,3
38.8675006142149,-76.9461071919463,1
38.8675349559123,-76.94255809716779,6
38.867574998470296,-76.98389090865929,3
38.8675752799804,-76.98608027010671,3
38.8676443790773,-76.9453119985661,2
38.8677453840869,-76.97901664844599,4
38.867745687587295,-76.9807796647494,1
38.8677557881993,-77.01069332946399,3
38.8677619758234,-76.97219503601971,3
38.8678187624386,-76.9884193905189,3
38.867899464777004,-76.9851237972414,1
38.8679613319828,-76.9489760758662,3
38.8679800597213,-76.9817360123525,3
38.867980136169,-76.9822315022255,3
38.868028493936,-76.9594389389046,1
38.8680414776727,-76.9468903497174,1
38.8680665637591,-76.9657996328397,1
38.868129317743296,-76.9647740517214,1
38.8681648095343,-76.9410826394655,1
38.8682032114183,-76.9459799077344,4
38.8682229838225,-76.9798922605843,2
38.8682235750984,-76.9836833471806,4
38.8682238881543,-76.98610318971909,3
38.8682316861088,-76.9781868450374,2
38.868239271636796,-76.9715726046645,2
38.8682403004111,-76.976170306397,3
38.8683556078611,-76.94438960689341,1
38.868449463728204,-76.9896176902005,2
38.868480507951496,-76.941888996096,1
38.868530283931996,-76.9870595481437,1
38.8685348513562,-76.9652923915457,3
38.8685366989149,-76.9721947341814,2
38.868546335566,-76.97497180052392,1
38.8685625898449,-76.9677813709717,4
38.8686465284061,-76.9807794221358,1
38.8687160572706,-76.9689797082532,3
38.868751090814705,-76.94255711831471,4
38.8688039907014,-76.94026396770549,1
38.868823468108296,-76.94319083380059,2
38.868835822196296,-76.98150533016779,3
38.8688364585109,-76.9860915472772,8
38.8688451552316,-76.983683205067,3
38.8688523038037,-76.9735312979937,3
38.8688528697721,-76.9761585786937,4
38.8688791175531,-76.9465786008316,2
38.868898614393395,-76.9798920702223,2
38.8689113338313,-76.959484529829,24
38.8689721415615,-76.95344634793,1
38.869003136712706,-76.96478514359491,1
38.8690034414863,-76.9658107070512,1
38.8690795662014,-76.9851235512498,1
38.8691509992046,-76.98077928626941,1
38.8691512291638,-76.9822312106498,3
38.86916840254229,-76.9773568874106,4
38.869300773084895,-76.94290237295179,3
38.8693203641306,-76.9719178711531,1
38.8694574022621,-76.98150516908291,4
38.869464996954996,-76.97407266400829,2
38.8694717256326,-76.9652919359104,1
38.8694722979146,-76.9672739367392,1
38.869472602699794,-76.9683801697735,1
38.8694730195047,-76.9699588565155,2
38.8694736847585,-76.9726668228661,1
38.8694743270507,-76.9694431899715,1
38.869474552246,-76.9766653945427,1
38.8694750680767,-76.9794079307886,3
38.8694752192276,-76.9802836986735,3
38.8695601975381,-76.9392953793612,1
38.869589797805205,-76.9444693081483,1
38.8696120300412,-76.954183420785,1
38.8697485072224,-76.95776708176929,3
38.8697892123961,-77.0114170839828,1
38.86981600417771,-76.9726666917563,1
38.8698170100175,-76.97736820493459,1
38.8698171398042,-76.97804808062541,8
38.8698399614125,-76.9617425737213,20
38.869870100028294,-76.9467046156218,3
38.869922183446796,-76.9425561756839,1
38.86994869387979,-76.9415190536809,3
38.8700193191505,-76.9387072978518,1
38.8700971117975,-76.98223097513929,3
38.87010216220129,-76.9647846012833,1
38.8701024636051,-76.965798657171,2
38.870102739814,-76.9667550962546,2
38.8701030272863,-76.967780675521,3
38.8701033517966,-76.968979105236,1
38.870103858629705,-76.970949600271,3
38.870104998062104,-76.9759622631973,5
38.870105586730105,-76.9790159544782,7
38.870105740820705,-76.9798917300998,7
38.8701058902405,-76.9807790290886,2
38.8704474829989,-76.9767803106093,2
38.8704558208924,-76.9736228906246,1
38.870487440061105,-76.9381076775416,3
38.87056200592961,-76.943016598255,1
38.870625659919,-76.944249556567,3
38.8707308586711,-76.9589879878038,2
38.8707337793903,-76.9683796109758,1
38.8707347196707,-76.9720671196546,1
